dataset,regime,seed,tag,epoch,split,family,bank,partition,within_cvar_mean,within_cvar_weighted,worst_cell_cvar,worst_cell_mean_loss,worst_cell_mean_acc,oracle_wg_acc
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,2,2.846023597717285,2.846023597717285,4.500852251052857,0.45991267293691634,0.9,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,3,2.8494684982299807,2.8494684982299803,4.666400575637818,0.4738951575756073,0.91,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,0,2.9048300623893737,2.9048300623893737,4.952848052978515,0.5438144743442536,0.88,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,1,2.853374831676483,2.8533748316764833,5.770065283775329,0.6820604330301285,0.85,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,2,2.9211035418510436,2.9211035418510436,4.4098087549209595,0.4431279611587524,0.905,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,3,2.9137074732780457,2.9137074732780457,4.563198494911194,0.4576879346370697,0.905,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,0,3.070899567604065,3.070899567604065,5.604885816574097,0.6181950536370278,0.865,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,1,2.9860502099990844,2.9860502099990844,6.7854838371276855,0.8493780493736267,0.82,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,2,3.1317788553237915,3.1317788553237915,4.674902439117432,0.47671775370836256,0.905,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,3,3.1226685953140265,3.122668595314026,4.907191467285156,0.4967163664102554,0.895,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,global_hash,A,0,1.486622563216276,1.6062420552955476,6.19921875,0.9941540246918088,0.7619047619047619,0.8860103626943006
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,global_hash,A,0,1.4982446144679527,1.9458461025622498,4.331623259044829,0.5181114293242756,0.8355263157894737,0.910880829015544
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,global_hash,A,0,1.5098945334018805,1.7755544658724598,4.568612670898437,0.618180384238561,0.8333333333333334,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,global_hash,A,0,1.7389453207507675,2.0714006928463755,6.464856147766113,0.8095394372940063,0.8571428571428571,0.917098445595855
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,global_hash,A,0,1.6463651025273425,2.1810765124118427,4.87515808287121,0.5375217539923531,0.8618421052631579,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,global_hash,A,0,1.641263520132491,1.9912274467431912,5.826222229003906,0.7532378662200201,0.8571428571428571,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,global_hash,A,0,2.4244046472422367,2.849778058556087,11.99532413482666,1.7835102521237873,0.7857142857142857,0.9036269430051813
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,global_hash,A,0,2.060534683802189,2.507537083076165,8.953936004638672,1.2559413597697304,0.8333333333333334,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,global_hash,A,0,1.8773221240331837,2.6123219318480713,5.466702302296956,0.6524768542675745,0.8571428571428571,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,global_hash,A,0,2.1158641889014524,2.7493596066192407,6.009477297465007,0.7032513008231208,0.8333333333333334,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,global_hash,B,0,1.7739328876714096,1.6635999406925928,6.3046875,1.0562862328120641,0.7857142857142857,0.8860103626943006
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,global_hash,B,0,1.9188110974151098,2.0422371180426016,4.476132945010536,0.5512202017484827,0.8457446808510638,0.910880829015544
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,global_hash,B,0,1.8371494202481007,1.8383517245925831,6.259765625,0.9019846426589149,0.8214285714285714,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,global_hash,B,0,2.1791576849818943,2.2385261235493465,6.66015625,0.8402309843472072,0.8571428571428571,0.917098445595855
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,global_hash,B,0,2.1868787012492072,2.3629463341983046,5.253255208333333,0.6457131781748363,0.8571428571428571,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,global_hash,B,0,2.0565174427278867,2.1392445040882784,5.72265625,0.8041075851236071,0.8214285714285714,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,global_hash,B,0,3.2894319472488323,3.0603108215110644,12.0703125,1.80048702444349,0.75,0.9036269430051813
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,global_hash,B,0,2.78410132677756,2.7533786451396316,8.533854166666666,1.2999132573604584,0.7857142857142857,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,global_hash,B,0,2.734472920496323,2.8841053042987346,7.62109375,0.8573507815599442,0.8571428571428571,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,global_hash,B,0,2.9975972034342706,3.036223877664742,8.20703125,1.1445189544132777,0.8214285714285714,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,teacher_difficulty,A,0,0.9026610143482685,0.9028810482025147,6.48495626449585,2.928191125392914,0.125,0.8860103626943006
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,teacher_difficulty,A,0,1.1923836125060916,1.1919756758213043,7.521359205245972,2.252411442418252,0.34375,0.910880829015544
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,teacher_difficulty,A,0,1.0188064258545637,1.019477954313159,6.7802734375,2.9235097616910934,0.3125,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,teacher_difficulty,A,0,1.3324842678848654,1.3312541553154589,9.19189453125,2.53547602891922,0.375,0.917098445595855
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,teacher_difficulty,A,0,1.3505927252117544,1.3490246848985552,8.479788303375244,2.5645108316093683,0.40625,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,teacher_difficulty,A,0,1.1605923725292087,1.160267591483891,9.423888683319092,2.6021316262983505,0.28125,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,teacher_difficulty,A,0,1.6340996727813035,1.6326871679350734,13.647474765777588,4.460760831832886,0.21875,0.9036269430051813
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,teacher_difficulty,A,0,1.5946367224678397,1.5947348661422729,13.035276889801025,3.4072477221488953,0.28125,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,teacher_difficulty,A,0,1.614357229322195,1.614529159888625,12.45520830154419,3.207064090236541,0.3125,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,teacher_difficulty,A,0,1.7423529762309045,1.7423622124642133,13.15234375,3.632635155031758,0.40625,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,teacher_difficulty,B,0,0.9113924230138462,0.9126466571489971,6.48495626449585,2.932188928127289,0.125,0.8860103626943006
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,teacher_difficulty,B,0,1.1988272406160831,1.1970555966347456,7.521359205245972,2.2532917857170105,0.3125,0.910880829015544
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,teacher_difficulty,B,0,1.0387727213092148,1.0385339196622372,6.798063039779663,3.074922487139702,0.28125,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,teacher_difficulty,B,0,1.3586922495160252,1.357566537976265,10.22265625,2.6641746163368225,0.34375,0.917098445595855
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,teacher_difficulty,B,0,1.3558319286288072,1.3532864937980968,10.12571096420288,2.834352681413293,0.375,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,teacher_difficulty,B,0,1.1722951324967046,1.1716982755487164,8.538112878799438,2.869647428393364,0.25,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,teacher_difficulty,B,0,1.638621900153036,1.6376964370037117,13.3193359375,4.5475451946258545,0.1875,0.9036269430051813
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,teacher_difficulty,B,0,1.5682381192843118,1.5686680896903076,12.725587368011475,3.645910084247589,0.25,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,teacher_difficulty,B,0,1.596923844035094,1.596510081661244,14.013716459274292,3.205639785155654,0.28125,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,teacher_difficulty,B,0,1.7554377027942487,1.7556915425906576,13.806641340255737,3.347070425748825,0.375,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,within_label_hash,A,0,1.6891854165036133,1.3203007960645696,4.41796875,0.7538934102872523,0.7560975609756098,0.8860103626943006
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,within_label_hash,A,0,2.023223732334805,1.6080112677340226,4.884477615356445,0.8010697858086948,0.7586206896551724,0.910880829015544
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,within_label_hash,A,0,1.9916528679930956,1.5438615652527534,3.8060226440429688,0.514550833866514,0.8275862068965517,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,within_label_hash,A,0,2.115965365317941,1.5968172747132374,6.115522384643555,0.7331335791226091,0.8275862068965517,0.917098445595855
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,within_label_hash,A,0,2.301431605317488,1.8358159520461275,4.479335784912109,0.5320177608066134,0.8611111111111112,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,within_label_hash,A,0,1.858637320498738,1.5608694567734345,4.1416015625,0.5505280116709267,0.8275862068965517,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,within_label_hash,A,0,2.5239477002893236,2.262672981308845,7.81171875,1.1753254431049998,0.8048780487804879,0.9036269430051813
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,within_label_hash,A,0,2.330729571511472,1.9761394841295492,6.096484375,0.8613660713521446,0.8292682926829268,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,within_label_hash,A,0,2.846280116219254,2.1943458289582525,7.514325499534607,0.9920380247963799,0.7931034482758621,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,within_label_hash,A,0,3.0648082608292464,2.1970375033628877,7.579194068908691,0.8821254269830112,0.8620689655172413,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,within_label_hash,B,0,1.817732667380772,1.3391854597834434,4.734511057535808,1.0408172607421875,0.48,0.8860103626943006
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,within_label_hash,B,0,2.4014627416126495,1.4991810772350909,6.528425216674805,2.1216787672042847,0.44,0.910880829015544
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,within_label_hash,B,0,2.050108268091201,1.4030980344487958,5.563549995422363,1.6111009573936463,0.48,0.9181347150259067
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,within_label_hash,B,0,2.4991290497865504,1.4858325499985725,10.371963500976562,2.003461031913757,0.48,0.917098445595855
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,within_label_hash,B,0,2.632606170104519,1.6736521092462087,8.86028798421224,2.2131791806221006,0.48,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,within_label_hash,B,0,2.4179780963173734,1.6507333016811698,7.468193054199219,1.340918424129486,0.64,0.9357512953367876
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,within_label_hash,B,0,3.0544137516635397,2.282505266207387,8.44921875,2.554388747215271,0.48,0.9036269430051813
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,within_label_hash,B,0,2.964862361686728,2.0595333785397987,6.839518229166667,1.8745202708244324,0.56,0.9305699481865285
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,within_label_hash,B,0,3.049865607237515,2.354865153902375,7.736325581868489,1.6170919775962829,0.6,0.9352657004830918
camelyon17,rcgdro_finetune,0,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,within_label_hash,B,0,3.3516251136223083,2.2732767304527717,10.082845052083334,2.668664212226868,0.48,0.9181347150259067
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,conf_init_wpl,A,0,1.8399212658405304,1.839345492155957,5.651041666666667,0.817348130818071,0.7758620689655172,0.8963730569948186
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,conf_init_wpl,A,0,2.1563650965690613,2.156293367495004,6.079752604166667,0.9475514477696912,0.7241379310344828,0.9253886010362694
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,conf_init_wpl,A,0,2.2906219363212585,2.290168032875719,7.388997395833333,1.0722490292170952,0.7413793103448276,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,conf_init_wpl,A,0,2.1300355792045593,2.1298522218155056,8.203776041666666,1.1639121041215699,0.7413793103448276,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,conf_init_wpl,A,0,2.1562823082009954,2.1555264206608244,6.073964436848958,0.9056474083456499,0.7758620689655172,0.9295336787564766
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,conf_init_wpl,A,0,2.526008819540342,2.5260305142207757,8.142072041829428,1.0094351203277194,0.8103448275862069,0.9323671497584541
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,conf_init_wpl,A,0,3.311185368957619,3.3132078078364806,11.94921875,1.887516353664727,0.7758620689655172,0.910880829015544
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,conf_init_wpl,A,0,3.645764037966728,3.644766860003909,14.654947916666666,2.2848742522042373,0.7586206896551724,0.910880829015544
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,conf_init_wpl,A,0,31.182985141873356,31.205553915715022,140.5771484375,14.550684111899344,0.7241379310344828,0.8628019323671497
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,conf_init_wpl,A,0,29.465323771039646,29.589479878293073,355.36344861984253,36.775486133221925,0.7413793103448276,0.9120772946859903
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,conf_init_wpl,B,0,1.6013364816705384,1.6817151795228324,5.560546875,0.6671175200205582,0.8055555555555556,0.8963730569948186
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,conf_init_wpl,B,0,1.8646567737062771,1.9546488134066262,8.016276041666666,0.9626677724031302,0.75,0.9253886010362694
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,conf_init_wpl,B,0,2.011913908024629,2.1008258548577627,6.570719401041667,0.7741854122051826,0.7297297297297297,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,conf_init_wpl,B,0,1.9839653689414265,2.1013035351236664,7.3515625,0.8579359765236194,0.8108108108108109,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,conf_init_wpl,B,0,2.041986875856916,2.1771319971680643,6.6197919845581055,0.7642740332163297,0.8108108108108109,0.9295336787564766
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,conf_init_wpl,B,0,2.373017303645611,2.5323009948333106,9.551071166992188,1.1120377480983734,0.8108108108108109,0.9323671497584541
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,conf_init_wpl,B,0,3.010004109082123,3.1650315703849,10.414021809895834,1.2033314154698298,0.7837837837837838,0.910880829015544
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,conf_init_wpl,B,0,3.259573967816929,3.477404123812914,12.299479166666666,1.525216978457239,0.75,0.910880829015544
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,conf_init_wpl,B,0,26.96291390185555,28.601123060663536,165.25,18.65667310276547,0.7222222222222222,0.8628019323671497
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,conf_init_wpl,B,0,29.82294335247328,31.853527860005695,541.53125,59.80473415271656,0.7777777777777778,0.9120772946859903
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,conf_teacher_wpl,A,0,1.4018927837411563,1.4080877630710602,5.53515625,0.9139485359191895,0.6666666666666666,0.8963730569948186
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,conf_teacher_wpl,A,0,1.6584997853108994,1.6658442234024406,6.947265625,1.1145178198814392,0.71875,0.9253886010362694
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,conf_teacher_wpl,A,0,1.7895129674579948,1.7962942077293993,6.9150390625,1.0732504944006602,0.6666666666666666,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,conf_teacher_wpl,A,0,1.7971904259175062,1.8019512895941734,8.06642977396647,1.2442273338635763,0.7333333333333333,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,conf_teacher_wpl,A,0,1.896559863196065,1.8973595235794782,8.937763373057047,1.2236939112345377,0.71875,0.9295336787564766
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,conf_teacher_wpl,A,0,2.2341943965293467,2.2377900841385125,8.2196044921875,1.1231791218121847,0.7333333333333333,0.9323671497584541
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,conf_teacher_wpl,A,0,2.679186575813219,2.692024445720017,11.12109375,1.7727359175682067,0.7,0.910880829015544
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,conf_teacher_wpl,A,0,3.017769186835115,3.015593153692782,13.2421875,1.9432605504989624,0.7,0.910880829015544
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,conf_teacher_wpl,A,0,24.25149469007738,24.7544772470817,152.49462890625,20.68365478515625,0.6666666666666666,0.8628019323671497
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,conf_teacher_wpl,A,0,23.604869837795075,24.099951184891165,901.625,145.2384033203125,0.6666666666666666,0.9120772946859903
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,conf_teacher_wpl,B,0,1.3625348694622517,1.365971870660782,4.58477783203125,0.8772366431451613,0.7096774193548387,0.8963730569948186
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,conf_teacher_wpl,B,0,1.5847439258359373,1.591841864258051,5.738851070404053,1.0277743800993888,0.7096774193548387,0.9253886010362694
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,conf_teacher_wpl,B,0,1.7284650352473059,1.7340057533085347,5.87725830078125,1.051535637147965,0.6451612903225806,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,conf_teacher_wpl,B,0,1.767051711988946,1.768984657868743,7.234540939331055,1.0193658028879473,0.6774193548387096,0.9212435233160622
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,conf_teacher_wpl,B,0,1.8292388067735978,1.831256985872984,8.132691144943237,1.247416090580725,0.7096774193548387,0.9295336787564766
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,conf_teacher_wpl,B,0,2.1623609603072205,2.1654589730501175,11.061203638712565,1.2436187651849562,0.7419354838709677,0.9323671497584541
camelyon17,rcgdro_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,conf_teacher_wpl,B,0,2.6853740121393153,2.6935520326048135,9.2666015625,1.4056710889262538,0.7096774193548387,0.910880829015544
