epoch,regime,seed,tag,test_acc,test_hosp_2_acc,test_hosp_2_loss,test_loss,test_worst_domain_acc,test_worst_domain_loss,val_acc,val_hosp_1_acc,val_hosp_1_loss,val_loss,val_worst_domain_acc,val_worst_domain_loss
21,erm_softclip_p95_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9211677287370377,0.9211677287370377,0.27096563517546496,0.27096563517546496,0.9211677287370377,0.27096563517546496,0.9089216135686454,0.9089216135686454,0.3295387053567913,0.3295387053567913,0.9089216135686454,0.3295387053567913
5,erm_softclip_p95_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9157123709643286,0.9157123709643286,0.24823444756532184,0.24823444756532184,0.9157123709643286,0.24823444756532184,0.9029337611735044,0.9029337611735044,0.2920298851265045,0.2920298851265045,0.9029337611735044,0.2920298851265045
25,erm_softclip_p95_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9192630564112211,0.9192630564112211,0.279629579608808,0.279629579608808,0.9192630564112211,0.279629579608808,0.9072885629154251,0.9072885629154251,0.3455268210369674,0.3455268210369674,0.9072885629154251,0.3455268210369674
15,erm_softclip_p95_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9211559715004586,0.9211559715004586,0.26240548407932746,0.26240548407932746,0.9211559715004586,0.26240548407932746,0.9073172129268852,0.9073172129268852,0.32297791566868206,0.32297791566868206,0.9073172129268852,0.32297791566868206
7,erm_softclip_p95_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9202859359936041,0.9202859359936041,0.2450639653310564,0.2450639653310564,0.9202859359936041,0.2450639653310564,0.905827412330965,0.905827412330965,0.2935125855079567,0.2935125855079567,0.905827412330965,0.2935125855079567
23,erm_softclip_p95_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9210383991346673,0.9210383991346673,0.2728000000710437,0.2728000000710437,0.9210383991346673,0.2728000000710437,0.9074318129727252,0.9074318129727252,0.3345833472618145,0.3345833472618145,0.9074318129727252,0.3345833472618145
27,erm_softclip_p95_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9215792320173066,0.9215792320173066,0.2807075048352478,0.2807075048352478,0.9215792320173066,0.2807075048352478,0.9079475131790052,0.9079475131790052,0.3469664860781292,0.3469664860781292,0.9079475131790052,0.3469664860781292
5,erm_softclip_p95_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9159475156959108,0.9159475156959108,0.24548393724991072,0.24548393724991072,0.9159475156959108,0.24548393724991072,0.9030197112078845,0.9030197112078845,0.2874735795303393,0.2874735795303393,0.9030197112078845,0.2874735795303393
26,erm_softclip_p95_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9197451031109648,0.9197451031109648,0.28187220308255256,0.28187220308255256,0.9197451031109648,0.28187220308255256,0.9073458629383452,0.9073458629383452,0.3430100974937246,0.3430100974937246,0.9073458629383452,0.3430100974937246
29,erm_softclip_p95_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9197451031109648,0.9197451031109648,0.285882756279062,0.285882756279062,0.9197451031109648,0.285882756279062,0.9074604629841851,0.9074604629841851,0.3475335423144786,0.3475335423144786,0.9074604629841851,0.3475335423144786
